town,state,sentiment_score,number_of_posts,satisfaction_score,pie_sector_label
Barto, PA,0.10815058139534885,344,2.3,blank
Lemoyne, PA,0.4424062883435583,1304,3.4,fill
Lemoyne, PA,0.4424062883435583,1304,1.6,blank
Franklin, TN,0.38669014354066983,1045,3.3,fill
Franklin, TN,0.38669014354066983,1045,1.7000000000000002,blank
Wattsburg, PA,0.12381290322580646,62,2.7,fill
Wattsburg, PA,0.12381290322580646,62,2.3,blank
Centre Hall, PA,0.28656714285714285,140,3.1,fill
Centre Hall, PA,0.28656714285714285,140,1.9,blank
Felton, PA,0.2830655487804878,656,3.1,fill
Felton, PA,0.2830655487804878,656,1.9,blank
Mount Holly Springs, PA,0.20744354066985646,632,2.9,fill
Mount Holly Springs, PA,0.20744354066985646,632,2.1,blank
Oakland, CA,0.23498936021414618,41467,3.0,fill
Oakland, CA,0.23498936021414618,41467,2.0,blank
West Wyoming, PA,0.40300909090909093,88,3.3,fill
West Wyoming, PA,0.40300909090909093,88,1.7000000000000002,blank
Mount Pleasant, PA,0.41091303873431534,3666,3.4,fill
Mount Pleasant, PA,0.41091303873431534,3666,1.6,blank
Southport, FL,0.21234805130735077,24324,2.9,fill
Southport, FL,0.21234805130735077,24324,2.1,blank
West Point, TX,0.20593355704697988,298,2.9,fill
West Point, TX,0.20593355704697988,298,2.1,blank
Willow Park, TX,0.1898880281690141,426,2.9,fill
Willow Park, TX,0.1898880281690141,426,2.1,blank
Weirton, WV,0.0,3,2.4,fill
Weirton, WV,0.0,3,2.6,blank
Lincoln, RI,0.34170547504025767,621,3.2,fill
Lincoln, RI,0.34170547504025767,621,1.7999999999999998,blank
Lakewood, OH,0.3531967741935484,1116,3.2,fill
Lakewood, OH,0.3531967741935484,1116,1.7999999999999998,blank
Locust Fork, AL,0.2923098214285714,112,3.1,fill
Locust Fork, AL,0.2923098214285714,112,1.9,blank
Barnhart, MO,0.2493808027923211,573,3.0,fill
Barnhart, MO,0.2493808027923211,573,2.0,blank
St. Paul, MN,0.2252889423076923,416,2.9,fill
St. Paul, MN,0.2252889423076923,416,2.1,blank
Riverdale, GA,0.1246139705882353,136,2.7,fill
Riverdale, GA,0.1246139705882353,136,2.3,blank
Carlisle, PA,0.28547239004886715,13506,3.1,fill
Carlisle, PA,0.28547239004886715,13506,1.9,blank
Warrior Run, PA,0.2966066666666667,60,3.1,fill
Warrior Run, PA,0.2966066666666667,60,1.9,blank
Truckee, CA,0.4085472246696035,2270,3.4,fill
Truckee, CA,0.4085472246696035,2270,1.6,blank
Genesee, PA,0.4893383620689655,928,3.5,fill
Genesee, PA,0.4893383620689655,928,1.5,blank
Chattanooga, TN,0.40361063829787236,47,3.3,fill
Chattanooga, TN,0.40361063829787236,47,1.7000000000000002,blank
Eyota, MN,0.24712105263157894,38,3.0,fill
Eyota, MN,0.24712105263157894,38,2.0,blank
Irvine, CA,0.1929367139959432,986,2.9,fill
Irvine, CA,0.1929367139959432,986,2.1,blank
North Charleston, SC,0.26976771933102867,10703,3.0,fill
North Charleston, SC,0.26976771933102867,10703,2.0,blank
Mulvane, KS,0.23523828671328673,572,3.0,fill
Mulvane, KS,0.23523828671328673,572,2.0,blank
Oxford, KS,0.182244,150,2.8,fill
Oxford, KS,0.182244,150,2.2,blank
Bennington, VT,0.15421993569131834,3110,2.8,fill
Bennington, VT,0.15421993569131834,3110,2.2,blank
Mapleton, IL,0.309944375,160,3.1,fill
Mapleton, IL,0.309944375,160,1.9,blank
Tremonton, UT,0.5120584905660377,159,3.6,fill
Tremonton, UT,0.5120584905660377,159,1.4,blank
Ocoee, FL,0.276415,20,3.1,fill
Ocoee, FL,0.276415,20,1.9,blank
Dorchester, SC,0.24612747875354107,353,3.0,fill
Dorchester, SC,0.24612747875354107,353,2.0,blank
Dumas, AR,0.0,4,2.4,fill
Dumas, AR,0.0,4,2.6,blank
Beebe, AR,0.32614451219512197,164,3.2,fill
Beebe, AR,0.32614451219512197,164,1.7999999999999998,blank
Goodview, VA,0.20281894736842104,285,2.9,fill
Goodview, VA,0.20281894736842104,285,2.1,blank
Airville, PA,0.11686867469879518,166,2.7,fill
Airville, PA,0.11686867469879518,166,2.3,blank
Granville Summit, PA,0.22011999999999998,10,2.9,fill
Granville Summit, PA,0.22011999999999998,10,2.1,blank
Annapolis, MD,0.3447831249628794,67348,3.2,fill
Annapolis, MD,0.3447831249628794,67348,1.7999999999999998,blank
Liberty, PA,0.4603532731376975,886,3.5,fill
Liberty, PA,0.4603532731376975,886,1.5,blank
Eugene, OR,0.12181666666666667,168,2.7,fill
Eugene, OR,0.12181666666666667,168,2.3,blank
Gainesville, GA,0.4398752380952381,210,3.4,fill
Gainesville, GA,0.4398752380952381,210,1.6,blank
Clark, NJ,0.16073928571428572,1792,2.8,fill
Clark, NJ,0.16073928571428572,1792,2.2,blank
Chanhassen, MN,0.306310629846794,5287,3.1,fill
Chanhassen, MN,0.306310629846794,5287,1.9,blank
Golden, IL,0.3604684210526316,38,3.2,fill
Golden, IL,0.3604684210526316,38,1.7999999999999998,blank
Atwater, MN,-0.1101,4,2.2,fill
Atwater, MN,-0.1101,4,2.8,blank
Chandler, AZ,0.32794314789687923,737,3.2,fill
Chandler, AZ,0.32794314789687923,737,1.7999999999999998,blank
Helper, UT,0.35969078498293516,586,3.2,fill
Helper, UT,0.35969078498293516,586,1.7999999999999998,blank
Thrall, TX,0.3124920634920635,316,3.1,fill
Thrall, TX,0.3124920634920635,316,1.9,blank
McPherson, KS,0.3246037914691943,633,3.2,fill
McPherson, KS,0.3246037914691943,633,1.7999999999999998,blank
East Providence, RI,0.34392306477093204,633,3.2,fill
East Providence, RI,0.34392306477093204,633,1.7999999999999998,blank
Chico, CA,0.4305649350649351,77,3.4,fill
Chico, CA,0.4305649350649351,77,1.6,blank
Randolph, MN,0.22401071428571429,84,2.9,fill
Randolph, MN,0.22401071428571429,84,2.1,blank
Utica, KY,0.26253394495412846,109,3.0,fill
Utica, KY,0.26253394495412846,109,2.0,blank
Windsor, CO,0.262853125,128,3.0,fill
Windsor, CO,0.262853125,128,2.0,blank
Elyria, OH,0.35209750889679714,281,3.2,fill
Elyria, OH,0.35209750889679714,281,1.7999999999999998,blank
North, SC,0.0,1,2.4,fill
North, SC,0.0,1,2.6,blank
North Augusta, SC,0.23432663664703846,2887,3.0,fill
North Augusta, SC,0.23432663664703846,2887,2.0,blank
Mineral, VA,0.27392005899705013,678,3.0,fill
Mineral, VA,0.27392005899705013,678,2.0,blank
Leighton, AL,0.29835931952662725,676,3.1,fill
Leighton, AL,0.29835931952662725,676,1.9,blank
Red Level, AL,0.0,1,2.4,fill
Red Level, AL,0.0,1,2.6,blank
Stapleton, AL,0.2971639240506329,158,3.1,fill
Stapleton, AL,0.2971639240506329,158,1.9,blank
West Linn, OR,0.26098110709987965,8310,3.0,fill
West Linn, OR,0.26098110709987965,8310,2.0,blank
Rochester Hills, MI,0.06442692307692308,104,2.6,fill
Rochester Hills, MI,0.06442692307692308,104,2.4,blank
Atglen, PA,0.027105172413793097,116,2.5,fill
Atglen, PA,0.027105172413793097,116,2.5,blank
Coatesville, PA,0.29225915002487385,14071,3.1,fill
Coatesville, PA,0.29225915002487385,14071,1.9,blank
Gladwyne, PA,0.6405226415094339,106,3.9,fill
Gladwyne, PA,0.6405226415094339,106,1.1,blank
Cheswick, PA,0.3104806451612903,1054,3.1,fill
Cheswick, PA,0.3104806451612903,1054,1.9,blank
Gretna, NE,0.29859425675675677,592,3.1,fill
Gretna, NE,0.29859425675675677,592,1.9,blank
Hamburg, PA,0.4238041782086796,4332,3.4,fill
Hamburg, PA,0.4238041782086796,4332,1.6,blank
Chicago Heights, IL,0.2454208845208845,4070,3.0,fill
Chicago Heights, IL,0.2454208845208845,4070,2.0,blank
Shelton, CT,0.36500391304347823,1150,3.3,fill
Shelton, CT,0.36500391304347823,1150,1.7000000000000002,blank
Pikesville, MD,0.37224193548387097,124,3.3,fill
Pikesville, MD,0.37224193548387097,124,1.7000000000000002,blank
Arnaudville, LA,0.18216176470588236,340,2.8,fill
Arnaudville, LA,0.18216176470588236,340,2.2,blank
Isle Of Palms, SC,0.3133640740740741,270,3.1,fill
Isle Of Palms, SC,0.3133640740740741,270,1.9,blank
Greenville, IL,0.3654760517799353,309,3.3,fill
Greenville, IL,0.3654760517799353,309,1.7000000000000002,blank
Skipperville, AL,0.09156666666666667,15,2.6,fill
Skipperville, AL,0.09156666666666667,15,2.4,blank
Hillsboro, AL,0.05535054945054946,91,2.6,fill
Hillsboro, AL,0.05535054945054946,91,2.4,blank
Kannapolis, NC,0.28134436274509805,816,3.1,fill
Kannapolis, NC,0.28134436274509805,816,1.9,blank
Alamogordo, NM,0.5317153846153847,104,3.6,fill
Alamogordo, NM,0.5317153846153847,104,1.4,blank
Laurel, MD,0.4216814887548511,21387,3.4,fill
Laurel, MD,0.4216814887548511,21387,1.6,blank
Pennsylvania Furnace, PA,0.2304853904282116,794,3.0,fill
Pennsylvania Furnace, PA,0.2304853904282116,794,2.0,blank
Boyertown, PA,0.23384178187403995,1302,3.0,fill
Boyertown, PA,0.23384178187403995,1302,2.0,blank
Manheim, PA,0.3081621710526316,1824,3.1,fill
Manheim, PA,0.3081621710526316,1824,1.9,blank
Jamestown, PA,0.3750291431792559,3548,3.3,fill
Jamestown, PA,0.3750291431792559,3548,1.7000000000000002,blank
Williamsburg, PA,0.177640625,96,2.8,fill
Williamsburg, PA,0.177640625,96,2.2,blank
Tuscaloosa, AL,0.31716356669302354,16442,3.1,fill
Tuscaloosa, AL,0.31716356669302354,16442,1.9,blank
Lugoff, SC,0.23559783653846153,4576,3.0,fill
Lugoff, SC,0.23559783653846153,4576,2.0,blank
Elgin, SC,0.42257423795476895,1017,3.4,fill
Elgin, SC,0.42257423795476895,1017,1.6,blank
Atmore, AL,0.31806234458259325,563,3.1,fill
Atmore, AL,0.31806234458259325,563,1.9,blank
Neptune, NJ,0.46980645161290324,279,3.5,fill
Neptune, NJ,0.46980645161290324,279,1.5,blank
Bensalem, PA,0.2739500501169395,5986,3.0,fill
Bensalem, PA,0.2739500501169395,5986,2.0,blank
Red Lion, PA,0.265693340220933,12583,3.0,fill
Red Lion, PA,0.265693340220933,12583,2.0,blank
Spring Creek, PA,0.22682115384615384,1352,2.9,fill
Spring Creek, PA,0.22682115384615384,1352,2.1,blank
Robesonia, PA,0.21492066666666668,300,2.9,fill
Robesonia, PA,0.21492066666666668,300,2.1,blank
Turtle Creek, PA,0.2772821818181818,550,3.1,fill
Turtle Creek, PA,0.2772821818181818,550,1.9,blank
Scarborough, ME,0.4229112570356473,1066,3.4,fill
Scarborough, ME,0.4229112570356473,1066,1.6,blank
Eighty Four, PA,0.22604497422680414,1552,2.9,fill
Eighty Four, PA,0.22604497422680414,1552,2.1,blank
Carmel, NY,-0.03435789473684209,38,2.4,fill
Carmel, NY,-0.03435789473684209,38,2.6,blank
Leaf River, IL,0.01102857142857143,7,2.5,fill
Leaf River, IL,0.01102857142857143,7,2.5,blank
Simi Valley, CA,0.3196761904761905,168,3.2,fill
Simi Valley, CA,0.3196761904761905,168,1.7999999999999998,blank
Leesburg, VA,0.29628684516880094,7731,3.1,fill
Leesburg, VA,0.29628684516880094,7731,1.9,blank
Wichita Falls, TX,0.2942570022432816,21847,3.1,fill
Wichita Falls, TX,0.2942570022432816,21847,1.9,blank
Eminence, KY,0.12602990654205606,107,2.7,fill
Eminence, KY,0.12602990654205606,107,2.3,blank
Pelican Rapids, MN,0.25708487394957985,357,3.0,fill
Pelican Rapids, MN,0.25708487394957985,357,2.0,blank
Honeyville, UT,0.1262,13,2.7,fill
Honeyville, UT,0.1262,13,2.3,blank
Jonesville, SC,0.11848688524590165,305,2.7,fill
Jonesville, SC,0.11848688524590165,305,2.3,blank
Satsuma, AL,0.20436688247011953,2008,2.9,fill
Satsuma, AL,0.20436688247011953,2008,2.1,blank
Grapevine, TX,0.584258273381295,834,3.7,fill
Grapevine, TX,0.584258273381295,834,1.2999999999999998,blank
Tampa, FL,0.22607418312387792,2785,2.9,fill
Tampa, FL,0.22607418312387792,2785,2.1,blank
New Eagle, PA,0.13440555555555556,108,2.7,fill
New Eagle, PA,0.13440555555555556,108,2.3,blank
East Stroudsburg, PA,0.2752258741258741,3861,3.1,fill
East Stroudsburg, PA,0.2752258741258741,3861,1.9,blank
Lewisburg, PA,0.23855904031659658,8086,3.0,fill
Lewisburg, PA,0.23855904031659658,8086,2.0,blank
Silver Spring, MD,0.29788371771217714,2168,3.1,fill
Silver Spring, MD,0.29788371771217714,2168,1.9,blank
Garner, NC,0.24959356435643565,606,3.0,fill
Garner, NC,0.24959356435643565,606,2.0,blank
Lincolnwood, IL,0.36048893442622953,732,3.2,fill
Lincolnwood, IL,0.36048893442622953,732,1.7999999999999998,blank
Lake Crystal, MN,0.0,4,2.4,fill
Lake Crystal, MN,0.0,4,2.6,blank
St. George, UT,0.23085,100,3.0,fill
St. George, UT,0.23085,100,2.0,blank
West Jordan, UT,0.317634383262444,8701,3.1,fill
West Jordan, UT,0.317634383262444,8701,1.9,blank
Montara, CA,0.12937407407407409,270,2.7,fill
Montara, CA,0.12937407407407409,270,2.3,blank
Salisbury, MD,0.0,1,2.4,fill
Salisbury, MD,0.0,1,2.6,blank
Satellite Beach, FL,0.1683375,624,2.8,fill
Satellite Beach, FL,0.1683375,624,2.2,blank
Stanton, TX,0.1329695652173913,46,2.7,fill
Stanton, TX,0.1329695652173913,46,2.3,blank
Mauldin, SC,0.3478771267207907,2833,3.2,fill
Mauldin, SC,0.3478771267207907,2833,1.7999999999999998,blank
Oxford, AL,0.2599506940806705,7636,3.0,fill
Oxford, AL,0.2599506940806705,7636,2.0,blank
Shelton, NE,0.34195888888888887,90,3.2,fill
Shelton, NE,0.34195888888888887,90,1.7999999999999998,blank
Miami, FL,0.2374195700518903,2698,3.0,fill
Miami, FL,0.2374195700518903,2698,2.0,blank
Beach Lake, PA,0.527175,16,3.6,fill
Beach Lake, PA,0.527175,16,1.4,blank
Bernville, PA,0.20277701863354036,1288,2.9,fill
Bernville, PA,0.20277701863354036,1288,2.1,blank
Enid, OK,0.03833466666666667,600,2.5,fill
Enid, OK,0.03833466666666667,600,2.5,blank
Cleona, PA,0.3680777777777778,108,3.3,fill
Cleona, PA,0.3680777777777778,108,1.7000000000000002,blank
Devon, PA,0.40235471204188483,382,3.3,fill
Devon, PA,0.40235471204188483,382,1.7000000000000002,blank
Hyde Park, PA,0.29784736842105264,1178,3.1,fill
Hyde Park, PA,0.29784736842105264,1178,1.9,blank
Carnegie, PA,0.2829036869340233,1546,3.1,fill
Carnegie, PA,0.2829036869340233,1546,1.9,blank
Shelbyville, TN,0.07326666666666667,63,2.6,fill
Shelbyville, TN,0.07326666666666667,63,2.4,blank
Hawley, PA,0.22597142857142857,350,2.9,fill
Hawley, PA,0.22597142857142857,350,2.1,blank
Jacksonville, FL,0.30808147546311343,3077,3.1,fill
Jacksonville, FL,0.30808147546311343,3077,1.9,blank
Fayetteville, NY,0.3459859284890427,2601,3.2,fill
Fayetteville, NY,0.3459859284890427,2601,1.7999999999999998,blank
Garden Prairie, IL,0.47452352941176473,34,3.5,fill
Garden Prairie, IL,0.47452352941176473,34,1.5,blank
Hometown, IL,0.3087435294117647,85,3.1,fill
Hometown, IL,0.3087435294117647,85,1.9,blank
Glendale, CA,0.2299077,2000,2.9,fill
Glendale, CA,0.2299077,2000,2.1,blank
Winona, MN,0.2657253164556962,632,3.0,fill
Winona, MN,0.2657253164556962,632,2.0,blank
Fresno, CA,0.18751704545454545,1672,2.9,fill
Fresno, CA,0.18751704545454545,1672,2.1,blank
Savannah, GA,0.2850109191582044,141412,3.1,fill
Savannah, GA,0.2850109191582044,141412,1.9,blank
Lake Lynn, PA,0.0,10,2.4,fill
Lake Lynn, PA,0.0,10,2.6,blank
Waterford, PA,0.358616361679225,1858,3.2,fill
Waterford, PA,0.358616361679225,1858,1.7999999999999998,blank
Vandergrift, PA,0.510818137254902,408,3.6,fill
Vandergrift, PA,0.510818137254902,408,1.4,blank
Stafford Springs, CT,0.21871714285714286,35,2.9,fill
Stafford Springs, CT,0.21871714285714286,35,2.1,blank
Missouri City, TX,0.18676704918032788,610,2.9,fill
Missouri City, TX,0.18676704918032788,610,2.1,blank
Mankato, MN,0.3387264036901543,6287,3.2,fill
Mankato, MN,0.3387264036901543,6287,1.7999999999999998,blank
Azle, TX,0.28616341463414635,82,3.1,fill
Azle, TX,0.28616341463414635,82,1.9,blank
Chesterfield, MO,0.3042256597645148,7389,3.1,fill
Chesterfield, MO,0.3042256597645148,7389,1.9,blank
Hillsboro, OR,0.14473898305084745,177,2.8,fill
Hillsboro, OR,0.14473898305084745,177,2.2,blank
Paola, KS,0.21359763816721777,2117,2.9,fill
Paola, KS,0.21359763816721777,2117,2.1,blank
Valley Center, KS,0.19733944365192582,1402,2.9,fill
Valley Center, KS,0.19733944365192582,1402,2.1,blank
Cold Spring, KY,0.2257585152838428,229,2.9,fill
Cold Spring, KY,0.2257585152838428,229,2.1,blank
Fairbanks, AK,0.2801965000353532,14145,3.1,fill
Fairbanks, AK,0.2801965000353532,14145,1.9,blank
Reynoldsburg, OH,0.09907391304347825,23,2.7,fill
Reynoldsburg, OH,0.09907391304347825,23,2.3,blank
Starr, SC,0.17996524822695034,141,2.8,fill
Starr, SC,0.17996524822695034,141,2.2,blank
Elkins, AR,0.26300230547550435,1041,3.0,fill
Elkins, AR,0.26300230547550435,1041,2.0,blank
De Soto, MO,0.2862052863436123,908,3.1,fill
De Soto, MO,0.2862052863436123,908,1.9,blank
Livermore, CA,0.35730942260007087,5646,3.2,fill
Livermore, CA,0.35730942260007087,5646,1.7999999999999998,blank
Colmar, PA,0.24384909963985596,1666,3.0,fill
Colmar, PA,0.24384909963985596,1666,2.0,blank
Monterey Park, CA,0.2604314814814815,486,3.0,fill
Monterey Park, CA,0.2604314814814815,486,2.0,blank
Millville, PA,0.22587,100,2.9,fill
Millville, PA,0.22587,100,2.1,blank
Minersville, PA,-0.013452830188679245,106,2.4,fill
Minersville, PA,-0.013452830188679245,106,2.6,blank
Wexford, PA,0.3444617184771219,2863,3.2,fill
Wexford, PA,0.3444617184771219,2863,1.7999999999999998,blank
Dawson, PA,-0.18794545454545455,22,2.0,fill
Dawson, PA,-0.18794545454545455,22,3.0,blank
Essex, IL,0.1839970588235294,102,2.8,fill
Essex, IL,0.1839970588235294,102,2.2,blank
Galesburg, IL,0.17714198113207547,212,2.8,fill
Galesburg, IL,0.17714198113207547,212,2.2,blank
Kirtland, OH,0.38417265624999997,256,3.3,fill
Kirtland, OH,0.38417265624999997,256,1.7000000000000002,blank
Santa Barbara, CA,0.2624661495624503,5028,3.0,fill
Santa Barbara, CA,0.2624661495624503,5028,2.0,blank
Oskaloosa, KS,0.2950917073170732,205,3.1,fill
Oskaloosa, KS,0.2950917073170732,205,1.9,blank
Princeton, KS,0.2578059925093633,534,3.0,fill
Princeton, KS,0.2578059925093633,534,2.0,blank
Willow Street, PA,0.24178314606741574,89,3.0,fill
Willow Street, PA,0.24178314606741574,89,2.0,blank
Miltona, MN,-0.02,3,2.4,fill
Miltona, MN,-0.02,3,2.6,blank
Hinckley, IL,0.18045185185185186,27,2.8,fill
Hinckley, IL,0.18045185185185186,27,2.2,blank
Veyo, UT,0.25595050505050504,99,3.0,fill
Veyo, UT,0.25595050505050504,99,2.0,blank
Harbor City, CA,0.2761090909090909,308,3.1,fill
Harbor City, CA,0.2761090909090909,308,1.9,blank
Coppell, TX,0.2586328025477707,628,3.0,fill
Coppell, TX,0.2586328025477707,628,2.0,blank
Bryant, AR,0.2799219244823386,4926,3.1,fill
Bryant, AR,0.2799219244823386,4926,1.9,blank
Cove, AR,0.09154285714285715,7,2.6,fill
Cove, AR,0.09154285714285715,7,2.4,blank
Daphne, AL,0.264729511748042,6001,3.0,fill
Daphne, AL,0.264729511748042,6001,2.0,blank
Phil Campbell, AL,0.134296,25,2.7,fill
Phil Campbell, AL,0.134296,25,2.3,blank
Evening Shade, AR,0.3598349206349206,63,3.2,fill
Evening Shade, AR,0.3598349206349206,63,1.7999999999999998,blank
Altus, AR,0.18825862068965518,29,2.9,fill
Altus, AR,0.18825862068965518,29,2.1,blank
Vancouver, WA,0.2745716481437692,8458,3.1,fill
Vancouver, WA,0.2745716481437692,8458,1.9,blank
Welches, OR,0.3098351351351351,666,3.1,fill
Welches, OR,0.3098351351351351,666,1.9,blank
Denver, PA,0.2363050785973398,8270,3.0,fill
Denver, PA,0.2363050785973398,8270,2.0,blank
Lynn Haven, FL,0.24566050681050874,25769,3.0,fill
Lynn Haven, FL,0.24566050681050874,25769,2.0,blank
Stoneboro, PA,0.30160333333333333,60,3.1,fill
Stoneboro, PA,0.30160333333333333,60,1.9,blank
Freeland, PA,0.17171538461538463,130,2.8,fill
Freeland, PA,0.17171538461538463,130,2.2,blank
Andover, MA,0.3199703623813632,2318,3.2,fill
Andover, MA,0.3199703623813632,2318,1.7999999999999998,blank
Rockwood, PA,0.5460410958904109,146,3.7,fill
Rockwood, PA,0.5460410958904109,146,1.2999999999999998,blank
Swoyersville, PA,0.14955277777777778,216,2.8,fill
Swoyersville, PA,0.14955277777777778,216,2.2,blank
Elizabeth, PA,0.2518367346938776,490,3.0,fill
Elizabeth, PA,0.2518367346938776,490,2.0,blank
Campbell, CA,0.21750870113493065,1586,2.9,fill
Campbell, CA,0.21750870113493065,1586,2.1,blank
Allen, TX,0.49209166666666665,36,3.5,fill
Allen, TX,0.49209166666666665,36,1.5,blank
National City, MI,0.046825,64,2.5,fill
National City, MI,0.046825,64,2.5,blank
Pella, IA,0.34223333333333333,6,3.2,fill
Pella, IA,0.34223333333333333,6,1.7999999999999998,blank
Banning, CA,-0.061857777777777775,90,2.3,fill
Banning, CA,-0.061857777777777775,90,2.7,blank
Riverside, RI,0.3681174810318665,3295,3.3,fill
Riverside, RI,0.3681174810318665,3295,1.7000000000000002,blank
Mertztown, PA,0.22350243902439024,205,2.9,fill
Mertztown, PA,0.22350243902439024,205,2.1,blank
Alexander City, AL,0.28377369439071565,1552,3.1,fill
Alexander City, AL,0.28377369439071565,1552,1.9,blank
Maple Lake, MN,0.25062867647058823,136,3.0,fill
Maple Lake, MN,0.25062867647058823,136,2.0,blank
Remer, MN,0.0,3,2.4,fill
Remer, MN,0.0,3,2.6,blank
Buffalo, NY,0.1256374862183021,907,2.7,fill
Buffalo, NY,0.1256374862183021,907,2.3,blank
North Branch, MN,0.28174859813084113,1070,3.1,fill
North Branch, MN,0.28174859813084113,1070,1.9,blank
Wakefield, RI,0.31666395939086295,1576,3.1,fill
Wakefield, RI,0.31666395939086295,1576,1.9,blank
Orangeburg, SC,0.2798873840445269,539,3.1,fill
